direction_id,original_trip_id,route_id,trip_headsign,service_id,trip_id
1,261003030,26_merged_381003090,San Ramon Transit Center Via San Ramon Valley Blvd,3_merged_381003123,261003030_merged_381005359
0,,16_merged_381003105,Martinez Shuttle,3_merged_381003123,160003021
1,141001013,14_merged_381003076,Martinez AMTRAK Via Diablo Valley College/VA Clinic,1_merged_381003115,141001013_merged_381003793
1,361002041,36_merged_381003110,BART Walnut Creek,2_merged_381003124,361002041_merged_381005985
1,41002026,4,BART Concord,2_merged_381003117,41002026_merged_381004459
1,111002008,11_merged_381003071,Diablo Valley College,2_merged_381003117,111002008_merged_381004938
1,21001034,2,BART Concord,1_merged_381003122,21001034_merged_381005648
0,70003036,7,BART North Concord via John Muir Medical Center,3_merged_381003116,70003036_merged_381005186
0,90002002,9,BART Concord,2_merged_381003117,90002002_merged_381003342
1,281003024,28_merged_381003069,Counterclockwise,3_merged_381003116,281003024_merged_381004282
1,251003009,25_merged_381003089,San Ramon Via Bollinger Canyon,3_merged_381003123,251003009_merged_381007012
1,361003045,36_merged_381003083,Martinez AMTRAK,3_merged_381003116,361003045_merged_381005235
0,,23_merged_381003068,BART Dublin Via Bollinger Canyon,1_merged_381003115,230001049
0,,23_merged_381003068,BART Dublin Via Windemere Pkwy,1_merged_381003115,230001040
0,,23_merged_381003068,BART Dublin Via Bollinger Canyon,1_merged_381003115,230001043
0,250002017,25_merged_381003089,BART Dublin Via Bollinger Canyon,2_merged_381003124,250002017_merged_381007184
0,,23_merged_381003068,BART Dublin Via Bollinger Canyon,1_merged_381003115,230001046
0,180005031,18_merged_381003107,BART Concord,5_merged_381003125,180005031_merged_381007361
1,51003039,5,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003123,51003039_merged_381006290
1,,38,Martinez AMTRAK,3_merged_381003123,381003009
1,,38,Martinez AMTRAK,3_merged_381003123,381003006
1,21002041,2,BART Concord,2_merged_381003124,21002041_merged_381006145
1,,38,Martinez AMTRAK,3_merged_381003123,381003003
0,,11_merged_381003071,BART Concord,3_merged_381003116,110003072
0,360001019,36_merged_381003110,San Ramon Transit Center,1_merged_381003122,360001019_merged_381005752
1,251001007,25_merged_381003062,BART Walnut Creek,1_merged_381003115,251001007_merged_381004446
0,,11_merged_381003071,BART Concord,3_merged_381003116,110003075
0,,11_merged_381003071,BART Concord,3_merged_381003116,110003078
0,,12_merged_381003101,BART Concord,3_merged_381003123,120003078
1,81001034,8,Martinez AMTRAK,1_merged_381003115,81001034_merged_381004902
0,80001001,8,BART Pleasant Hill,1_merged_381003115,80001001_merged_381003999
1,51003048,5,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003116,51003048_merged_381004599
1,,13_merged_381003100,BART Walnut Creek,1_merged_381003122,131001055
1,351003015,35_merged_381003111,BART Walnut Creek Via Danville Park and Ride,3_merged_381003123,351003015_merged_381007074
1,,13_merged_381003100,BART Walnut Creek,1_merged_381003122,131001052
1,,13_merged_381003100,BART Walnut Creek,1_merged_381003122,131001058
0,20003015,2,Clayton,3_merged_381003123,20003015_merged_381007187
0,340001001,34_merged_381003085,San Ramon Transit Center,1_merged_381003115,340001001_merged_381004156
0,20003072,2,Clayton,3_merged_381003116,20003072_merged_381003831
0,,24_merged_381003061,BART Dublin via San Ramon Valley Blvd,1_merged_381003115,240001001
1,281001022,28_merged_381003069,Counterclockwise,1_merged_381003115,281001022_merged_381003736
0,,24_merged_381003061,BART Dublin via San Ramon Valley Blvd,1_merged_381003115,240001004
0,,24_merged_381003061,BART Dublin via San Ramon Valley Blvd,1_merged_381003115,240001007
0,,25_merged_381003062,Broadway Plaza,3_merged_381003116,250003090
1,141001007,14_merged_381003076,Martinez AMTRAK Via Diablo Valley College/VA Clinic,1_merged_381003115,141001007_merged_381003930
0,,25_merged_381003062,Broadway Plaza,3_merged_381003116,250003095
1,361002005,36_merged_381003083,Martinez AMTRAK,2_merged_381003117,361002005_merged_381004447
0,,25_merged_381003062,Broadway Plaza,3_merged_381003116,250003098
1,21002107,2,BART Concord,2_merged_381003124,21002107_merged_381006886
1,41002068,4,BART Concord,2_merged_381003117,41002068_merged_381003904
1,,11_merged_381003071,Diablo Valley College,3_merged_381003116,111003099
1,131001013,13_merged_381003073,BART Lafayette via Mount Diablo Blvd,1_merged_381003115,131001013_merged_381003423
1,,11_merged_381003071,Diablo Valley College,3_merged_381003116,111003096
1,,11_merged_381003071,Diablo Valley College,3_merged_381003116,111003090
1,31001037,3,BART Pleasant Hill,1_merged_381003115,31001037_merged_381004669
0,350001010,35_merged_381003084,BART Dublin,1_merged_381003115,350001010_merged_381003512
1,121001007,12_merged_381003074,BART Walnut Creek,1_merged_381003115,121001007_merged_381003626
1,,25_merged_381003062,BART Walnut Creek,3_merged_381003116,251003175
1,,25_merged_381003062,BART Walnut Creek,3_merged_381003116,251003172
1,81003036,8,Martinez AMTRAK,3_merged_381003116,81003036_merged_381004320
0,90003015,9,BART Concord,3_merged_381003123,90003015_merged_381005440
0,,34_merged_381003085,San Ramon Transit Center,1_merged_381003115,340001040
0,,34_merged_381003085,San Ramon Transit Center,1_merged_381003115,340001043
0,,34_merged_381003085,San Ramon Transit Center,1_merged_381003115,340001046
0,,34_merged_381003085,San Ramon Transit Center,1_merged_381003115,340001049
1,71001037,7,BART Concord via John Muir Medical Center,1_merged_381003122,71001037_merged_381007137
1,41001019,4,BART Concord,1_merged_381003122,41001019_merged_381007315
1,,25_merged_381003062,BART Walnut Creek,2_merged_381003117,251002174
1,,25_merged_381003062,BART Walnut Creek,2_merged_381003117,251002171
1,,25_merged_381003062,BART Walnut Creek,2_merged_381003117,251002179
0,20001013,2,Clayton,1_merged_381003122,20001013_merged_381006205
0,360001052,36_merged_381003110,San Ramon Transit Center,1_merged_381003122,360001052_merged_381006388
1,61001070,6,BART Concord Via Downtown Pleasant Hill,1_merged_381003122,61001070_merged_381005545
0,110002008,11_merged_381003071,BART Concord,2_merged_381003117,110002008_merged_381004063
1,,23_merged_381003068,San Ramon Via Bollinger Canyon,3_merged_381003116,231003012
1,271003031,27_merged_381003064,BART Orinda via Saint Mary's College,3_merged_381003116,271003031_merged_381004489
1,,23_merged_381003068,San Ramon Via Bollinger Canyon,3_merged_381003116,231003015
0,270002002,27_merged_381003064,BART Lafayette via Saint Mary's College,2_merged_381003117,270002002_merged_381003539
1,101003006,10_merged_381003072,BART Walnut Creek,3_merged_381003116,101003006_merged_381004851
1,,15_merged_381003075,John Muir Medical Center Via BART Walnut Creek,4_merged_381003119,151004008
1,,15_merged_381003075,John Muir Medical Center Via BART Walnut Creek,4_merged_381003119,151004009
1,,15_merged_381003075,John Muir Medical Center Via BART Walnut Creek,4_merged_381003119,151004004
1,,15_merged_381003075,John Muir Medical Center Via BART Walnut Creek,4_merged_381003119,151004005
1,31001016,3,BART Pleasant Hill,1_merged_381003122,31001016_merged_381006513
1,,15_merged_381003075,John Muir Medical Center Via BART Walnut Creek,4_merged_381003119,151004001
1,291002038,29_merged_381003070,Diablo Valley College via BART Pleasant Hill,2_merged_381003117,291002038_merged_381003932
0,50003012,5,BART Concord Via BART Pleasant Hill,3_merged_381003116,50003012_merged_381004556
0,180004025,18_merged_381003107,BART Concord,4_merged_381003126,180004025_merged_381006762
0,,37,BART Dublin,1_merged_381003122,370001025
0,,37,BART Dublin,1_merged_381003122,370001022
1,281003072,28_merged_381003096,BART Walnut Creek,3_merged_381003123,281003072_merged_381007181
0,,37,BART Dublin,1_merged_381003122,370001028
1,61002056,6,BART Concord Via Downtown Pleasant Hill,2_merged_381003124,61002056_merged_381005629
0,180004013,18_merged_381003107,BART Concord,4_merged_381003126,180004013_merged_381006949
0,,24_merged_381003088,San Ramon,4_merged_381003126,240004001
0,120001058,12_merged_381003074,San Ramon Transit Center,1_merged_381003115,120001058_merged_381004769
0,80002035,8,BART Pleasant Hill,2_merged_381003124,80002035_merged_381005759
0,,25_merged_381003089,BART Dublin Via Windemere Pkwy,2_merged_381003124,250002032
1,41003048,4,BART Concord,3_merged_381003116,41003048_merged_381003193
1,71002038,7,BART Concord via John Muir Medical Center,2_merged_381003124,71002038_merged_381005527
1,51001019,5,BART Walnut Creek Via BART Pleasant Hill,1_merged_381003122,51001019_merged_381005311
1,,25_merged_381003062,BART Walnut Creek,1_merged_381003115,251001152
0,,25_merged_381003062,Broadway Plaza,2_merged_381003117,250002030
1,,25_merged_381003062,BART Walnut Creek,1_merged_381003115,251001155
0,,38,BART Walnut Creek,2_merged_381003124,380002053
1,171005007,17_merged_381003104,John Muir Medical Center Via BART Walnut Creek,5_merged_381003125,171005007_merged_381005522
1,21003042,2,BART Concord,3_merged_381003123,21003042_merged_381005869
1,,27_merged_381003064,BART Orinda via Saint Mary's College,3_merged_381003116,271003069
1,81003036,8,Martinez AMTRAK,3_merged_381003123,81003036_merged_381006448
1,,27_merged_381003064,BART Orinda via Saint Mary's College,3_merged_381003116,271003063
1,,27_merged_381003091,BART Walnut Creek,3_merged_381003123,271003064
1,,27_merged_381003064,BART Orinda via Saint Mary's College,3_merged_381003116,271003066
0,120003006,12_merged_381003074,San Ramon Transit Center,3_merged_381003116,120003006_merged_381005231
1,121003066,12_merged_381003101,Diablo Valley College,3_merged_381003123,121003066_merged_381006133
1,51001010,5,BART Walnut Creek Via BART Pleasant Hill,1_merged_381003115,51001010_merged_381003188
0,20003084,2,Clayton,3_merged_381003123,20003084_merged_381006134
0,20003045,2,Clayton,3_merged_381003116,20003045_merged_381003681
1,21001016,2,BART Concord,1_merged_381003115,21001016_merged_381003684
0,350003003,35_merged_381003084,BART Dublin,3_merged_381003116,350003003_merged_381004814
1,,34_merged_381003085,BART Walnut Creek,3_merged_381003116,341003063
0,300001001,30_merged_381003109,Clockwise,1_merged_381003122,300001001_merged_381007070
0,,27_merged_381003091,Broadway Plaza,5_merged_381003125,270005110
0,,27_merged_381003091,Broadway Plaza,5_merged_381003125,270005117
1,121003051,12_merged_381003074,BART Walnut Creek,3_merged_381003116,121003051_merged_381003634
1,121001004,12_merged_381003074,BART Walnut Creek,1_merged_381003115,121001004_merged_381003625
1,,31_merged_381003108,Diablo Valley College via BART Pleasant Hill,2_merged_381003124,311002050
0,,11_merged_381003071,BART Concord,1_merged_381003115,110001022
1,61001004,6,BART Concord Via Downtown Pleasant Hill,1_merged_381003115,61001004_merged_381003166
1,111002002,11_merged_381003098,BART Walnut Creek,2_merged_381003124,111002002_merged_381007069
0,,11_merged_381003071,BART Concord,1_merged_381003115,110001025
1,,31_merged_381003108,Diablo Valley College via BART Pleasant Hill,3_merged_381003123,311003027
0,,11_merged_381003071,BART Concord,1_merged_381003115,110001028
1,,31_merged_381003108,Diablo Valley College via BART Pleasant Hill,3_merged_381003123,311003024
1,81002017,8,Martinez AMTRAK,2_merged_381003124,81002017_merged_381006716
0,360002035,36_merged_381003083,BART Walnut Creek,2_merged_381003117,360002035_merged_381004626
1,,31_merged_381003108,Diablo Valley College via BART Pleasant Hill,3_merged_381003123,311003021
1,261002023,26_merged_381003063,BART Walnut Creek,2_merged_381003117,261002023_merged_381004009
1,31003009,3,BART Pleasant Hill,3_merged_381003123,31003009_merged_381005571
0,310003009,31_merged_381003108,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003123,310003009_merged_381006483
0,350003003,35_merged_381003111,San Ramon Transit Center Via Danville Park and Ride,3_merged_381003123,350003003_merged_381006942
0,120002014,12_merged_381003101,BART Concord,2_merged_381003124,120002014_merged_381005941
1,41002062,4,BART Concord,2_merged_381003124,41002062_merged_381006030
0,,25_merged_381003062,Broadway Plaza,1_merged_381003115,250001065
0,,25_merged_381003089,BART Dublin Via Bollinger Canyon,1_merged_381003122,250001061
0,,25_merged_381003062,Broadway Plaza,1_merged_381003115,250001060
0,220005015,22_merged_381003067,San Ramon,5_merged_381003118,220005015_merged_381004253
1,281002071,28_merged_381003096,BART Walnut Creek,2_merged_381003124,281002071_merged_381007287
0,,31_merged_381003108,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003123,310003051
0,,31_merged_381003108,BART WC Via BART PH,3_merged_381003123,310003057
0,,31_merged_381003108,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003123,310003054
0,110001004,11_merged_381003071,BART Concord,1_merged_381003115,110001004_merged_381003955
1,,25_merged_381003062,BART Walnut Creek,5_merged_381003118,251005109
1,,25_merged_381003062,BART Walnut Creek,5_merged_381003118,251005105
1,51001037,5,BART Walnut Creek Via BART Pleasant Hill,1_merged_381003122,51001037_merged_381007153
1,171004008,17_merged_381003077,BART Walnut Creek Via BART Pleasant Hill,4_merged_381003119,171004008_merged_381003719
0,280003048,28_merged_381003096,Creekside,3_merged_381003123,280003048_merged_381006772
0,60003024,6,AMTRAK Via Downtown Pleasant Hill,3_merged_381003116,60003024_merged_381003744
0,,15_merged_381003102,BART North Concord,1_merged_381003122,150001034
0,,15_merged_381003102,BART North Concord,1_merged_381003122,150001031
1,291001016,29_merged_381003097,BART Orinda via Saint Mary's College,1_merged_381003122,291001016_merged_381006573
1,141001022,14_merged_381003076,Martinez AMTRAK Via Diablo Valley College/VA Clinic,1_merged_381003115,141001022_merged_381004212
1,61003045,6,BART Concord Via Downtown Pleasant Hill,3_merged_381003116,61003045_merged_381004935
1,11001016,1,Shadelands Via BART Walnut Creek,1_merged_381003115,11001016_merged_381004317
1,61002035,6,BART Concord Via Downtown Pleasant Hill,2_merged_381003117,61002035_merged_381004724
0,270003015,27_merged_381003064,BART Lafayette via Saint Mary's College,3_merged_381003116,270003015_merged_381003663
0,,31_merged_381003108,BART Walnut Creek Via BART Pleasant Hill,2_merged_381003124,310002038
0,20002008,2,Clayton,2_merged_381003124,20002008_merged_381006475
1,31002002,3,BART Pleasant Hill,2_merged_381003117,31002002_merged_381003253
0,250002008,25_merged_381003089,BART Dublin Via Bollinger Canyon,2_merged_381003124,250002008_merged_381007330
1,121003030,12_merged_381003101,Diablo Valley College,3_merged_381003123,121003030_merged_381006558
0,,25_merged_381003062,Broadway Plaza,3_merged_381003116,250003139
0,,25_merged_381003062,Broadway Plaza,3_merged_381003116,250003131
0,,25_merged_381003062,Broadway Plaza,3_merged_381003116,250003134
0,50002008,5,BART Concord Via BART Pleasant Hill,2_merged_381003117,50002008_merged_381005136
1,51001031,5,BART Walnut Creek Via BART Pleasant Hill,1_merged_381003115,51001031_merged_381005021
1,21002026,2,BART Concord,2_merged_381003124,21002026_merged_381006429
0,,27_merged_381003091,Broadway Plaza,2_merged_381003124,270002079
0,20002041,2,Clayton,2_merged_381003124,20002041_merged_381007077
0,,27_merged_381003091,Broadway Plaza,2_merged_381003124,270002076
0,,27_merged_381003091,Broadway Plaza,2_merged_381003124,270002071
0,,24_merged_381003088,San Ramon,5_merged_381003125,240005004
